id,issue,page,type,title,author,content,asset_ref
garden-gate:170:p058:text:03,170,58,text,Which Garden Trends Suit You?: Flowery Maximalism,Chloe Deike,"Which Garden Trends Suit You? Flowery Maximalism. Though the overall look of the garden might lean a little bit wild, every plant is thoughtfully placed and boasts more than one beneficial quality, whether it produces a harvest, provides important nutrition for butterflies and bees or flowers prolifically.",
garden-gate:170:p058:text:04,170,58,text,Which Garden Trends Suit You?: Flowery Maximalism Care,Chloe Deike,"Which Garden Trends Suit You? Flowery Maximalism care. A garden like this requires regular care from a knowledgeable gardener, but the maintenance tasks are simple and not very time consuming. Your main focus is building quality soil so that your plants grow strong, healthy and produce bountifully. If you don’t already compost, now is a good time to start.",
garden-gate:170:p058:text:05,170,58,text,Which Garden Trends Suit You?: Flowery Maximalism Trends,Chloe Deike,"Which Garden Trends Suit You? Flowery Maximalism - The trends for you: Vegetables grown within ornamental borders; pollinator conscious and wildlife-friendly; nostalgic, timeless shrubs; bright and cheerful color scheme.",
garden-gate:170:p058:text:06,170,58,text,Which Garden Trends Suit You?: Flowery Maximalism Botanical Names,Chloe Deike,Which Garden Trends Suit You? Flowery Maximalism - Botanical Names. Common lilac: Syringa vulgaris. Common violet: Viola sororia. Panicle hydrangea: Hydrangea paniculata. White clover: Trifolium repens.,
garden-gate:170:p058:text:07,170,58,text,Which Garden Trends Suit You?: Flowery Maximalism Caption,Chloe Deike,"Which Garden Trends Suit You? Flowery Maximalism caption. An abundant variety of plants makes a colorful and spirited scene with endless interest and numerous benefits — for yourself, your dinner table and for the wildlife.",
garden-gate:170:p058:image:01,170,58,image,Which Garden Trends Suit You?: Flowery Maximalism,Chloe Deike,"Cottage-style flowery maximalism garden with dense layered plantings, blooming shrubs, a white fence, a birdhouse, and a narrow path through abundant perennials.",
garden-gate:170:p059:text:01,170,59,text,Which Garden Trends Suit You?: Bee Lawn,Chloe Deike,"Which Garden Trends Suit You? Next Trend to Tackle: Bee Lawn. Replace your traditional turf lawn with a variety of low-growing perennials that pollinators love, such as white clover and common violet. This lawn swap will have more texture and color and literally buzz with life. Start the transition by tossing seed overtop of your existing lawn, preferably in fall, and the following season you’ll start to see an increase in your bee activity. Find seed and growing information online at Twin City Seed Co. (twincityseed.com).",
garden-gate:170:p059:text:02,170,59,text,Plant Profile: Lakota™ Fire Coneflower,Chloe Deike,"Echinacea Lakota™ Fire. Here’s an example of a plant that does it all: continuous hot magenta-red summer blooms turn to bold, brown seedheads that birds love to feast on through winter. Lakota™ Fire grows 12 to 16 inches tall and 16 to 18 inches wide in full sun in USDA zones 4 to 8.",
garden-gate:170:p059:text:03,170,59,text,Plant Profile: 'Chicago Hardy' Fig,Chloe Deike,"Ficus carica ‘Chicago Hardy’. Nothing seems as decadent and delectable as plucking a plump, ripe fig from the branch to bring inside for an appetizer. ‘Chicago Hardy’ is hardy in USDA zones 6 to 10, though it can be grown in zone 5 with protection. Its mature size is 10 to 15 feet tall and 9 to 12 feet wide.",
garden-gate:170:p059:text:04,170,59,text,Plant Profile: 'Sunset' Runner Bean,Chloe Deike,"Phaseolus coccineus ‘Sunset’. The profuse, soft pink blooms of ‘Sunset’ are more subtle than the usual bright scarlet runner bean. Plant in full sun in spring when the soil is warmed. You’ll need a trellis or arbor to support the 6- to 7-foot-long vine. The beans can be prepared fresh or used dried.",
garden-gate:170:p059:image:01,170,59,image,Which Garden Trends Suit You?: Bee Lawn,Chloe Deike,"Photo of a bee visiting white clover in a low-growing bee lawn, illustrating turf replacement with pollinator-friendly perennials.",
garden-gate:170:p059:image:02,170,59,image,Plant Profile: Lakota™ Fire Coneflower,Chloe Deike,Plant portrait of Lakota™ Fire coneflower with hot magenta-red daisy-like blooms and brown cones.,
garden-gate:170:p059:image:03,170,59,image,Plant Profile: 'Chicago Hardy' Fig,Chloe Deike,Plant portrait of ‘Chicago Hardy’ fig fruit ripening on a branch.,
garden-gate:170:p059:image:04,170,59,image,Plant Profile: 'Sunset' Runner Bean,Chloe Deike,Plant portrait of ‘Sunset’ runner bean with soft pink flowers and green bean pods.,
garden-gate:170:p060:text:01,170,60,text,Which Garden Trends Suit You?: Mindful Oasis,Chloe Deike,"Which Garden Trends Suit You? Mindful Oasis. Nothing, not even the plants, are as important to this garden style as creating the right vibe. This type of garden is all about the experience, and its primary purpose is to provide a place of respite for all who visit. Step into this garden and you’ll feel like you’ve arrived at your own personal oasis.",
garden-gate:170:p060:text:02,170,60,text,Which Garden Trends Suit You?: Mindful Oasis Design,Chloe Deike,"Which Garden Trends Suit You? Mindful Oasis design. The surest way to secure a comfortable, easy feeling in this garden is to design it so that maintenance needs are kept to a minimum. Hardscaping dominates the space and provides wide walkways and ample places to entertain or sit and relax. Plus it limits your growing space, forcing you to be particular about choosing a limited plant palette. Create plant groupings throughout the garden to create repetition.",
garden-gate:170:p060:text:03,170,60,text,Which Garden Trends Suit You?: Mindful Oasis Native Plants,Chloe Deike,"Which Garden Trends Suit You? Mindful Oasis native plants. It’s easy to customize a garden like this to fit your region. Choose native plants whenever possible — they are well-adapted to your climate and weather, making them resilient and reliable without much fuss or extra care from you.",
garden-gate:170:p060:text:04,170,60,text,Which Garden Trends Suit You?: Mindful Oasis Trends,Chloe Deike,"Which Garden Trends Suit You? Mindful Oasis - The trends you’ve aced: Outdoor living room; limited lawn space or lawn replacement; native plants; colorful foliage, minimal flowers.",
garden-gate:170:p060:text:05,170,60,text,Which Garden Trends Suit You?: Mindful Oasis Botanical Names,Chloe Deike,Which Garden Trends Suit You? Mindful Oasis - Botanical Names. Foxtail lily: Eremurus robustus. Japanese anemone: Anemone hupehensis. Red banana: Musa acuminata. Sago palm: Cycas revoluta.,
garden-gate:170:p060:text:06,170,60,text,Which Garden Trends Suit You?: Mindful Oasis Caption,Chloe Deike,"Which Garden Trends Suit You? Mindful Oasis caption. Plants are the accessories in this garden. Strong, straight lines and lots of stone and gravel make this scene easy to digest and immediately offer a sense of peace.",
garden-gate:170:p060:image:01,170,60,image,Which Garden Trends Suit You?: Mindful Oasis,Chloe Deike,"Modern mindful oasis garden with a restrained lawn, geometric stone pavers, gravel seating area, outdoor chairs, metal planters, lighting, colorful foliage, and minimal flowers.",
garden-gate:170:p061:text:01,170,61,text,Which Garden Trends Suit You?: Plants That Move,Chloe Deike,"Which Garden Trends Suit You? Next Trend to Tackle: Plants That Move. Set the tone of your garden with plants that add movement — ones that sway with a gentle wind, nod happily along or offer a soft rustling melody as they move. Any ornamental grass will do the trick, foxtail lily’s long tapering blooms tip back and forth, and Japanese anemone bob midborder. Tall plants are bound to catch a breeze, so choose one big-leafed tropical to pop in a planter, such as a Sago palm or red banana plant. Start with just a few plants with movement to create a subtle effect.",
garden-gate:170:p061:text:02,170,61,text,Plant Profile: 'Brilliance' Autumn Fern,Chloe Deike,Dryopteris erythrosora ‘Brilliance’. A native shade plant is sure to set your mind at ease as you relax outdoors. The new fronds emerge bright orange and fade throughout the summer. It grows 18 to 30 inches tall and wide in part to full shade in USDA zones 4 to 8.,
garden-gate:170:p061:text:03,170,61,text,Plant Profile: 'Emerald Mist' Brunnera,Chloe Deike,"Brunnera macrophylla ‘Emerald Mist’. Silvery patterned leaves offer a nice cool tone to the garden, and bright blue clusters of tiny flowers in spring cheerfully dance above. You can grow this in part to full shade in USDA zones 3 to 8. Expect it to get 12 to 15 inches tall and wide.",
garden-gate:170:p061:text:04,170,61,text,Plant Profile: Prairie Dropseed,Chloe Deike,"Sporobolus heterolepis. Fine leaves of this native perennial grass cascade like silk toward the ground. In late summer, flowers shoot above the droopy foliage, and their feathery purple-tinted blooms wave along with the late-season breeze. It grows in full sun in USDA zones 3 to 8 and will reach 2 to 3 feet tall and wide.",
garden-gate:170:p061:image:01,170,61,image,Which Garden Trends Suit You?: Plants That Move,Chloe Deike,"Garden trend image showing big-leafed tropical plants in containers, used as examples of plants that add movement and bold foliage to a garden.",
garden-gate:170:p061:image:02,170,61,image,Plant Profile: 'Brilliance' Autumn Fern,Chloe Deike,Plant portrait of ‘Brilliance’ autumn fern with orange new fronds fading into green foliage.,
garden-gate:170:p061:image:03,170,61,image,Plant Profile: 'Emerald Mist' Brunnera,Chloe Deike,Plant portrait of ‘Emerald Mist’ brunnera with silver-patterned leaves and clusters of tiny blue spring flowers.,
garden-gate:170:p061:image:04,170,61,image,Plant Profile: Prairie Dropseed,Chloe Deike,Plant portrait of prairie dropseed grass with fine cascading foliage and airy seedheads.,
garden-gate:170:p062:text:01,170,62,text,Which Garden Trends Suit You?: Elegant Drama,Chloe Deike,"Which Garden Trends Suit You? Elegant Drama. Unashamed of its lines of trees, expansive lawn and winding hedges, this garden is one of grand distinction. It can tend toward a historic and formal look with tidy hedges. Beds are well-defined, everything is kept trim and neat, and plants are chosen for their ability to generate contrast and drama, such as using dark foliage and bright white blooms. Plus, this garden style is ripe with historic design concepts that certainly give your garden a sense of importance.",
garden-gate:170:p062:text:02,170,62,text,Which Garden Trends Suit You?: Elegant Drama,Chloe Deike,"Which Garden Trends Suit You? Elegant Drama. Modern versions of this garden meld together several popular garden trends of the past and don’t stick to just one time period. Contained within sharp-edged borders and tucked among the hedges, you’ll discover little collections of colorful plants. Take an up-close peek and you’ll notice patterned foliage and spotted, dotted or striped flowers beloved in Victorian times.",
garden-gate:170:p062:text:03,170,62,text,Which Garden Trends Suit You?: Elegant Drama Care,Chloe Deike,"Which Garden Trends Suit You? Elegant Drama care. You probably prefer a stable, consistent look so you’ll need to be willing to put in the regular effort to maintain a tidy garden (or hire somebody who can).",
garden-gate:170:p062:text:04,170,62,text,Which Garden Trends Suit You?: Elegant Drama Trends,Chloe Deike,Which Garden Trends Suit You? Elegant Drama - The trends for you: Plants with dark foliage and light blooms; variegated foliage and patterned flowers; neatly trimmed evergreen shrubs and trees.,
garden-gate:170:p062:text:05,170,62,text,Which Garden Trends Suit You?: Elegant Drama Caption,Chloe Deike,Which Garden Trends Suit You? Elegant Drama caption. A booming return of historic garden practices reflects a growing desire to use our gardens to create impressive artistic expressions.,
garden-gate:170:p062:image:01,170,62,image,Which Garden Trends Suit You?: Elegant Drama,Chloe Deike,"Formal elegant-drama garden with clipped evergreen hedges, brick pillars, layered green structure, and colorful bedding plants in sharply defined borders.",
garden-gate:170:p063:text:01,170,63,text,Which Garden Trends Suit You?: Add Some Topiary,Chloe Deike,"Which Garden Trends Suit You? Next Trend to Tackle: Add Some Topiary. Don’t be intimidated to try your hand at this timeless garden art form. You’ll need an evergreen shrub or small tree and some pruners. Choose from a spiral or spherical shape to begin, and grow it in a container so that you can rotate the best side forward in case you make some small mistakes. As you hone your craft, you can branch out into more complex shapes. Maybe someday you’ll be growing an evergreen replica of your favorite pet!",
garden-gate:170:p063:text:02,170,63,text,Plant Profile: 'Black Negligee' Bugbane,Chloe Deike,"Actaea simplex ‘Black Negligee’. Deep purple-black foliage anchors this perennial to the landscape. Long, soft white flowers up to 5 feet tall wave in the breeze for an elegant touch. They bloom in fall in USDA zones 4 to 8 and grow 4 to 5 feet tall and 2 to 3 feet wide in part shade.",
garden-gate:170:p063:text:03,170,63,text,Plant Profile: Nitty Gritty™ White Rose,Chloe Deike,"Rosa Nitty Gritty™ White. Bright white, frilly blooms add a touch of romance. Let them scramble in front of a tall hedge. They’ll rebloom from spring to fall in USDA zones 4 to 9 and grow 3 to 4 feet tall and wide in full sun.",
garden-gate:170:p063:text:04,170,63,text,Plant Profile: 'Silver Edge' Siberian Iris,Chloe Deike,Iris sibirica ‘Silver Edge’. This soft blue beauty with a white picotee edge is reminiscent of Victorian times. Leave the seedheads after it blooms in late spring for interest later in the season. It grows 2 to 3 feet tall and wide in full sun to part shade in USDA zones 4 to 9.,
garden-gate:170:p063:image:01,170,63,image,Which Garden Trends Suit You?: Add Some Topiary,Chloe Deike,"Garden trend image showing clipped evergreen topiary forms in containers, used as inspiration for adding formal topiary to a garden.",
garden-gate:170:p063:image:02,170,63,image,Plant Profile: 'Black Negligee' Bugbane,Chloe Deike,Plant portrait of ‘Black Negligee’ bugbane with deep purple-black foliage and tall white flower spikes.,
garden-gate:170:p063:image:03,170,63,image,Plant Profile: Nitty Gritty™ White Rose,Chloe Deike,Plant portrait of Nitty Gritty™ White rose with bright white frilly blooms.,
garden-gate:170:p063:image:04,170,63,image,Plant Profile: 'Silver Edge' Siberian Iris,Chloe Deike,Plant portrait of ‘Silver Edge’ Siberian iris with soft blue flowers and a white picotee edge.,
garden-gate:170:p064:text:01,170,64,text,The Breakdown on Biodegradable Pots,Jennifer Howell,"From the Test Garden: The Breakdown on Biodegradable Pots. To start seeds and get young plants growing, I’ve always defaulted to the traditional plastic pot. But I’ve gotten tired of cleaning and storing an ever-growing pile of nonrecycleable pots. So in the interest of using less plastic, I searched out biodegradable pot options. I wanted to know how they compare: Were they easy to use? Did they inhibit root growth? Did they break down in one growing season?",
garden-gate:170:p064:text:02,170,64,text,The Breakdown on Biodegradable Pots: The Test,Jennifer Howell,"The Breakdown on Biodegradable Pots - The Test. For this admittedly unscientific, anecdotal experiment, I planted Xochi Orange marigolds (Tagetes hybrid) in eight different kinds of biodegradable pots. I started them indoors in the same potting mix under the same lights, and watered and fertilized them at the same time and grew them there for almost 10 weeks — longer than I planned to, but the weather wasn’t cooperating for transplanting. I was surprised to note that my seedlings all grew quite differently indoors, as you can see in the photo at right. But once planted outdoors (pot and all) in a raised bed, the marigolds all evened out within a couple of weeks and I couldn’t tell the difference between them.",
garden-gate:170:p064:text:03,170,64,text,The Breakdown on Biodegradable Pots: End-of-Season Results,Jennifer Howell,"The Breakdown on Biodegradable Pots - End-of-Season Results. At the end of the season after a frost, I dug up the plants. Some roots appeared slightly obstructed by the container materials, growing over the top or through the bottom drainage holes, but all of the plants had grown and thrived. And though in varying states of decomposition, I could still identify each pot by its remains. Most were easily crumbled apart and scattered into the garden, while others will need to spend a season in my compost pile to break down further. Either way, I don’t have to store pots! Check out my findings here. —Jennifer Howell",
garden-gate:170:p064:text:04,170,64,text,The Breakdown on Biodegradable Pots: Material Types,Jennifer Howell,"The Breakdown on Biodegradable Pots - Biodegradable Material. A: Peat or fiber pots, square packs: molded multi-packs made of peat or wood fiber. B: Peat or coir expandable pellets: compressed peat or coir shaped by mesh covering, expands when wet. C: Toilet paper roll: cardboard tube from inside of toilet paper or paper towel roll. D: Peat pot: molded round pots made of peat. E: DIY paper pot: rolled strips of newspaper or paper grocery bag with crimped bottom. F: Fabric pot: nonwoven biodegradable fabric pouch. G: Recycled paper box: paperboard box with matching tray to hold multiple boxes. H: Honeycomb paper flat: lightweight paper planting cells glued together and folded accordion-style pull apart into a full flat-sized grid.",
garden-gate:170:p064:text:05,170,64,text,The Breakdown on Biodegradable Pots: Sources,Jennifer Howell,"The Breakdown on Biodegradable Pots - Sources. Local garden centers (A, B, D). Amazon (F), Amazon.com. Botanical Interests (G), botanicalinterests.com, 800-486-2647. Gardener’s Supply (A, B, H), gardeners.com, 888-833-1412. Johnny’s Selected Seeds (A, D), johnnyseeds.com, 877-564-6697.",
garden-gate:170:p064:image:01,170,64,image,The Breakdown on Biodegradable Pots: Materials,Jennifer Howell,"Comparison photo of eight biodegradable seed-starting containers labeled A through H, including peat or fiber packs, expandable pellets, toilet paper rolls, peat pots, DIY paper pots, fabric pots, recycled paper boxes, and honeycomb paper flats.",
garden-gate:170:p064:image:02,170,64,image,The Breakdown on Biodegradable Pots: Peat and Fiber Pots,Jennifer Howell,Photo comparing marigold seedlings growing in peat and fiber biodegradable pots after indoor seed starting.,
garden-gate:170:p065:text:01,170,65,text,The Breakdown on Biodegradable Pots: Peat or Fiber Pots,Jennifer Howell,"The Breakdown on Biodegradable Pots - A, peat or fiber pots, square packs. Getting started: Easy to fill and plant; pots fit in any standard-sized flat or a variety of trays. Growing and transplanting: Pot got wet and soft but held its shape; easy to separate cells; planted so entire pot was underground so it didn’t wick moisture from root ball. What remained: Mostly intact but decayed. Pros and cons: Easy to find and inexpensive; many sizes available; peat pots broke down faster than fiber.",
garden-gate:170:p065:text:02,170,65,text,The Breakdown on Biodegradable Pots: Peat or Coir Expandable Pellets,Jennifer Howell,"The Breakdown on Biodegradable Pots - B, peat or coir expandable pellets. Getting started: Easy to soak discs in accompanying leak-proof tray; mesh obstructed seed planting; no extra mix to cover seed. Growing and transplanting: Roots grew through the mesh and out the bottom where they tangled together, but teased apart easily to plant. What remained: Mesh still intact around coir or peat core. Pros and cons: Can’t choose your potting mix; leak-proof tray has no drainage and is easy to overwater.",
garden-gate:170:p065:text:03,170,65,text,The Breakdown on Biodegradable Pots: Toilet Paper Roll,Jennifer Howell,"The Breakdown on Biodegradable Pots - C, toilet paper roll. Getting started: Cut and folded bottom to create pot; pots didn’t always sit level; was easy to scoop and fill. Growing and transplanting: Dried out quickly but also prone to getting moldy if watered too much; harder for roots to penetrate than other materials. What remained: Still intact but tore apart easily when damp. Pros and cons: Virtually free; took time to make; cardboard tube would sometimes unwrap at the top.",
garden-gate:170:p065:text:04,170,65,text,The Breakdown on Biodegradable Pots: Peat Pot,Jennifer Howell,"The Breakdown on Biodegradable Pots - D, peat pot. Getting started: Easy to scoop and fill with potting mix and plant; pots fit in variety of flats or trays. Growing and transplanting: Moist peat softened so roots grew through, but if dry, it hardened and could inhibit roots; if the top of the pot wasn’t buried, moisture could wick out. What remained: Peat still visible but deteriorated. Pros and cons: Inexpensive and available in lots of sizes; crumbled easily to work into soil as organic matter.",
garden-gate:170:p065:text:05,170,65,text,The Breakdown on Biodegradable Pots: DIY Paper Pot,Jennifer Howell,"The Breakdown on Biodegradable Pots - E, DIY paper pot. Getting started: Easy to make but slow; had to pour potting mix into the pot — can’t scoop to fill because paper is crushable. Growing and transplanting: Dried out quickly; when wet, paper was mushy and harder to handle. What remained: Crumbled bits barely there. Pros and cons: Nice way to recycle paper; can form pots on a drinking glass or buy a tool at gardeners.com.",
garden-gate:170:p065:text:06,170,65,text,The Breakdown on Biodegradable Pots: Fabric Pot,Jennifer Howell,"The Breakdown on Biodegradable Pots - F, fabric pot. Getting started: Hard to fill because bag was flimsy and wouldn’t stand open when empty; tipped over easily. Growing and transplanting: Roots grew through the bag very easily, which made it hard to remove the bag to plant if you wanted to. What remained: Totally intact after one season. Pros and cons: Very inexpensive; ships flat; can write on bag; needs light to break down or it will take several seasons.",
garden-gate:170:p065:text:07,170,65,text,The Breakdown on Biodegradable Pots: Recycled Paper Box,Jennifer Howell,"The Breakdown on Biodegradable Pots - G, recycled paper box. Getting started: Folded boxes pop open with little effort; durable enough to scoop soil; easy to drop in seed and cover. Growing and transplanting: Boxes got soft but handled and transplanted with no trouble; roots struggle to grow through the cardboard, but perforated bottoms tear off easily to allow growth. What remained: Intact but cardboard was crumbling. Pros and cons: Ships folded flat with minimal packaging waste; can write on the box to label plants.",
garden-gate:170:p065:text:08,170,65,text,The Breakdown on Biodegradable Pots: Honeycomb Paper Flat,Jennifer Howell,"The Breakdown on Biodegradable Pots - H, honeycomb paper flat. Getting started: Required a special-sized perforated flat and tool to hold the accordion paper in place until filled with potting mix; was easy to plant. Growing and transplanting: Easy to move as a unit in the heavy-duty flat, but not as individual cells; paper got damp and tore off easily when transplanting; roots grew out the bottomless cells and tangled. What remained: Partially intact, but deteriorated. Pros and cons: Initial investment of special flat and separating tool is pricey but accordion refills inexpensive and ship flat; hard to plant a partial flat.",
garden-gate:170:p065:image:01,170,65,image,The Breakdown on Biodegradable Pots: Seedling Comparison,Jennifer Howell,"Comparison photo of Xochi Orange marigold seedlings grown in biodegradable containers B through H, showing different growth and root behavior in peat pellet, coir pellet, toilet paper roll, peat pot, DIY paper pot, fabric pot, recycled paper box, and honeycomb paper flat.",
garden-gate:170:p067:text:01,170,67,text,Garden Essentials: Coleus Microblaze™ Matchsticks,,"Garden Essentials - Coleus Microblaze™ Matchsticks. Growing 12 to 18 inches tall and 14 to 16 inches wide, Matchsticks coleus (Plectranthus scutellarioides) is the perfect filler for containers or to edge a border in sun or shade. Lobed leaves are burgundy rimmed with lime-green. No need to deadhead — Matchsticks rarely blooms. Local garden centers.",
garden-gate:170:p067:text:02,170,67,text,Garden Essentials: The Garden Idea Book,,"Garden Essentials - The Garden Idea Book. Tour eight of Garden Gate editors’ favorite gardens for inspiration and practical advice you can use right away. Whether you struggle with deer, would like to move toward a more drought-tolerant landscape, or need advice on roses that can handle humidity, help is here — on these topics and so many more! With a variety of garden styles, sizes and approaches, there’s something here for everyone. Garden Gate Store, gardengatestore.com ($11.99; softcover; 100 pages).",
garden-gate:170:p067:text:03,170,67,text,Gardening for Good: Special Growers,,"Gardening for Good - Special Growers, Maryville, TN. Special Growers is a safe employment environment where local young adults with various disabilities can learn life and job skills after high school. Special education classes meet at the farm to learn about growing plants, with some students returning for summer work programs or employment after graduation. A job here may be a stepping stone to other opportunities or a permanent position where a person can grow with the plants they care for. Tasks are tailored to each person’s abilities.",
garden-gate:170:p067:text:04,170,67,text,Gardening for Good: Special Growers,,"Gardening for Good - Special Growers, Maryville, TN. Year-round, Special Growers raises commercial-grade herbs for area restaurant partners. Once a month when the weather is warm, employees host their popular Summer Garden Dinners with chefs from those restaurants. Also during the summer, cutting gardens are filled with flowers for their expanding Bouquet of the Month delivery service. Special Growers encourages community involvement, providing area schools and colleges with community service for their students, as well as internships.",
garden-gate:170:p067:text:05,170,67,text,Gardening for Good: Special Growers Help,,"Gardening for Good - Special Growers, Maryville, TN. How can you help? Donate online at specialgrowers.com/support-us/donations. For more information, email specialgrowers@gmail.com.",
garden-gate:170:p067:image:01,170,67,image,Garden Essentials: Coleus Microblaze™ Matchsticks,,Plant portrait of Coleus Microblaze™ Matchsticks showing burgundy leaves rimmed with lime-green.,
garden-gate:170:p067:image:02,170,67,image,Garden Essentials: The Garden Idea Book,,"Book cover image for The Garden Idea Book from Garden Gate, promoted as a resource with editor-selected gardens and practical advice.",
garden-gate:170:p067:image:03,170,67,image,Gardening for Good: Special Growers,,"Photo of Special Growers participants in Maryville, TN, holding pots and cut flowers at the farm.",
garden-gate:170:p068:text:01,170,68,text,Q&A: Removing Perennial Sweet Pea Vines,"Thelma Homer, NV","Q&A - Removing perennial sweet pea vines. Q: Help! How do I get rid of perennial sweet pea vines? They’re invasive! —Thelma Homer, NV. A: Perennial, or everlasting, sweet pea (Lathyrus latifolius) spreads by seeds and rhizomes. And it also has a tough taproot. This will be an ongoing challenge to remove and could take several years. First, prevent it from setting seeds, which are poisonous. When the seeds are ripe, the pod ejects them up to 30 feet! And the seeds can remain viable in the soil for up to five years. Keep mowing or cutting sprouts as you see them. Unfortunately, because the plant spreads by both rhizomes and a taproot, you can’t just pull it; you’ll have to dig. Covering the area with plastic and mulch will also help reduce sprouts. But they still may creep out at the edges. Finally, broadleaf and nonselective herbicides are an option. But be vigilant and spray young sprouts as soon as you see them.",
garden-gate:170:p068:text:02,170,68,text,Garden Jargon: Etiolated,,"Garden Jargon - Etiolated. As you uncover the garden in spring, you might find spindly yellow or white foliage like the sedum in the photo below. It is etiolated because it’s been deprived of light. Once exposed to the sun, chlorophyll changes it to green.",
garden-gate:170:p068:text:03,170,68,text,Q&A: Rotting a Tree Stump,"Al Sabers, TN","Q&A - Rotting a tree stump. Q: I have a tree stump in a hard-to-reach spot. How can I get it to rot quickly without grinding? —Al Sabers, TN. A: Pack a stump-rotting product into the wood to help it decompose faster. You have a few options: You can buy a product specifically for this purpose, which usually contains potassium nitrate, at the garden center. Or you can use any high-nitrogen fertilizer. Finally, if pets seem to be attracted to the stump, yeast nutrient used in wine making is a safe alternative. Cut the stump off as close to soil level as possible. If it’s damp, let it dry. Next, drill several holes at least 1/2 inch in diameter and several inches deep. Pack the holes full of rotting product, then soak the ground around the stump and sprinkle the surface to moisten the material in the holes. Next lay a sheet of plastic over the area and weigh down the corners. Finally, spread a layer of organic mulch to shade it and help keep it moist under the plastic. Check the stump occasionally and moisten it if it’s dry to encourage decomposition. In a couple of months, the stump should soften to the point that it’ll crumble into chunks you can easily remove.",
garden-gate:170:p068:image:01,170,68,image,Garden Jargon: Etiolated,,Photo of pale yellow-white etiolated sedum foliage emerging from spring garden debris before chlorophyll turns it green in sunlight.,
garden-gate:170:p068:image:02,170,68,image,Q&A: Rotting a Tree Stump,"Al Sabers, TN","Technique photo showing a drill bit making holes in a tree stump, with a callout explaining that packing more stump-rotting material into the stump helps it rot faster.",
garden-gate:170:p069:text:01,170,69,text,Q&A: Alternate-Blooming Flowering Crabapple,"Margaret Kent, OH","Q&A - Alternate-blooming flowering crabapple. Q: Some years my ‘David’ flowering crabapple blooms better than others. Is there anything I can do to help it bloom better every year? —Margaret Kent, OH. A: Nope, it’s genetic. Several flowering crabapple (Malus hybrids) cultivars, including ‘David,’ ‘Dolgo,’ ‘Eleyi,’ ‘Katherine,’ ‘Van Eseltine’ and sargent flowering crabapples (M. sargentii) are alternate bloomers. You’ll see a lush flower show and lots of fruit one year, but the following year it will have a much lighter bloom.",
garden-gate:170:p069:text:02,170,69,text,Q&A: Spring Cleanup and Beneficial Insects,"Carlie White, NJ","Q&A - Spring cleanup and beneficial insects. Q: I’ve heard that spring garden cleanup can disturb overwintering beneficial insects. When can I safely start? —Carlie White, NJ. A: Dead plants provide winter hiding places for lady beetles, fireflies, ground beetles and other helpful insects. Hollow stems shelter many native bees, and hungry birds peck through the tangle for a meal. To help all of these creatures, it’s best to wait until nighttime temps regularly stay in the 50s, about the time you mow your lawn the first time in spring or when fruit trees bloom in your area. If you start earlier and want to protect the insects, loosely pile the debris in an out-of-the-way spot, and they’ll still be able to emerge. One exception: If your garden had foliage disease or harmful insects, send that debris away in the trash in the fall to minimize the damage in following years.",
garden-gate:170:p069:text:03,170,69,text,Weed Watch: Nimblewill,,"Weed Watch - Nimblewill, Muhlenbergia schreberi. What it looks like: This fine-textured native perennial grass can grow up to 24 inches tall, but in turf areas the wiry stems are kept shorter because of mowing. However, you might not notice it in your lawn until cold weather arrives. Then the sprawling, densely branched mats of warm-season grass turn brown faster than most turfgrasses, as you can see above, and it remains brown until spring. From midsummer into fall, narrow heads, or panicles, rise just above the leaves loaded with tiny flowers that form lots of seeds. Even if the plant is mowed, it will continue to produce seeds.",
garden-gate:170:p069:text:04,170,69,text,Weed Watch: Nimblewill Habitat and Control,,"Weed Watch - Nimblewill, Muhlenbergia schreberi. Where to find it: Nimblewill hides best in lawns, but seeds also sprout in beds, borders and vegetable gardens. Tolerant of shade to full sun, moist to dry conditions, it’s happy almost anywhere. How to get rid of it: You can easily pull or hoe it from beds and borders. In a lawn, rake over a cluster to gather stems before pulling or digging. Be sure you get all of the pieces or it will quickly regrow. Nonselective herbicides will kill it, but they also kill plants it has sprawled into. Selective herbicides, such as mesotrione, are effective in cool-season turfgrasses. Apply it in summer when the weed is actively growing. However, it’s best to contact a lawn professional to be sure it’s safe to use on your turf.",
garden-gate:170:p069:image:01,170,69,image,Q&A: Sargent Flowering Crabapple,"Margaret Kent, OH","Close-up photo of Sargent flowering crabapple with pink buds and white flowers, illustrating alternate-blooming crabapple behavior.",
garden-gate:170:p069:image:02,170,69,image,Weed Watch: Nimblewill,,"Lawn photo showing brown nimblewill patches in turf, illustrating how this warm-season grass turns brown faster than surrounding turfgrass in cold weather.",
garden-gate:170:p070:text:01,170,70,text,Bring Dramatic Spring Color to Shade,Marisa Reyes,"Editor’s Choice - Bring Dramatic Spring Color to Shade. With so many azaleas on the market it can be hard to choose, but you can’t go wrong with tried-and-true ‘Hino-Crimson.’ This award-winning variety packs a punch when it explodes with trusses of scarlet red blooms that completely cover the shrub in early spring. The small glossy-green leaves develop a bronze cast in winter and plants hold onto them until new growth begins again in spring.",
