id,issue,page,type,title,author,content,asset_ref
garden-gate:180:p058:text:05,180,58,text,The Sensory Garden,Marisa Reyes,"Lamb's ear, Stachys byzantina, is a perennial with extremely soft silver-gray velvety leaves and purple early-summer flowers; 9 to 18 inches tall and 12 to 18 inches wide; USDA zones 4 to 8.",
garden-gate:180:p058:text:06,180,58,text,The Sensory Garden,Marisa Reyes,"Mexican bush sage, Salvia leucantha, is a tender perennial with velvety gray-green leaves and fuzzy purple-white flowers from late summer to frost; 24 to 40 inches tall and 28 to 36 inches wide; USDA zones 8 to 10.",
garden-gate:180:p058:image:01,180,58,image,The Sensory Garden,Marisa Reyes,"Native garden photo of a tactile path with hostas, ferns, Japanese maple and oakleaf hydrangea.",
garden-gate:180:p058:image:02,180,58,image,The Sensory Garden,Marisa Reyes,Native plant photo of celosia or another fuzzy tactile plant for touching.,
garden-gate:180:p059:text:01,180,59,text,The Sensory Garden,Marisa Reyes,"Fragrance can evoke memories, relax the mind and invigorate the spirit. Place fragrant plants near paths, seating areas or windows so their scent can be enjoyed outdoors and indoors.",
garden-gate:180:p059:text:02,180,59,text,The Sensory Garden,Marisa Reyes,"For multiseason fragrance, combine plants that bloom at different times, such as lilac in spring, honeysuckle in summer and autumn sage late in the season. Night-blooming common jasmine releases scent in cool night air.",
garden-gate:180:p059:text:03,180,59,text,The Sensory Garden,Marisa Reyes,"Herbs add fragrance when touched and fresh flavor in the kitchen. Plant them near the patio or kitchen door, and use aromatic ground covers such as creeping thyme where they can be brushed or stepped on.",
garden-gate:180:p059:text:04,180,59,text,The Sensory Garden,Marisa Reyes,"Common lilac, Syringa vulgaris, is a shrub with white, pink or purple sweet spring flower clusters with a hint of vanilla; 6 to 15 feet tall and 1 to 12 feet wide; USDA zones 3 to 8.",
garden-gate:180:p059:text:05,180,59,text,The Sensory Garden,Marisa Reyes,"Gardenia, Gardenia jasminoides, is a evergreen with single or double white late-spring to early-summer flowers with a sweet floral citrus fragrance; 3 to 8 feet tall and 3 to 6 feet wide; USDA zones 7 to 11.",
garden-gate:180:p059:text:06,180,59,text,The Sensory Garden,Marisa Reyes,"'Leonard Messel' magnolia, Magnolia x loebneri, is a tree with white to purple-pink fragrant early-spring flowers with a hint of citrus; 10 to 20 feet tall and 10 to 18 feet wide; USDA zones 4 to 9.",
garden-gate:180:p059:image:01,180,59,image,The Sensory Garden,Marisa Reyes,Native photo of fragrant roses on an arbor in a sensory garden.,
garden-gate:180:p059:image:02,180,59,image,The Sensory Garden,Marisa Reyes,Native flower photo of 'Leonard Messel' magnolia or another fragrant favorite.,
garden-gate:180:p060:text:01,180,60,text,The Sensory Garden,Marisa Reyes,"A sensory garden should include culinary plants. Position a small kitchen garden near an outdoor dining area so fresh fruits, vegetables and herbs can be harvested at peak flavor.",
garden-gate:180:p060:text:02,180,60,text,The Sensory Garden,Marisa Reyes,"Mix crops into front perennial beds or borders for easy harvest. Lettuce, raspberries, nasturtium flowers, strawberries, tomatoes, pole beans and cucumbers can bring taste into ornamental spaces.",
garden-gate:180:p060:text:03,180,60,text,The Sensory Garden,Marisa Reyes,Trellises and vertical gardens save space for climbing crops such as pole beans or cucumbers and can double as privacy screens.,
garden-gate:180:p060:text:04,180,60,text,The Sensory Garden,Marisa Reyes,"To protect harvests from wildlife, plant crops closer to the house or cover ripening fruit with netting.",
garden-gate:180:p060:text:05,180,60,text,The Sensory Garden,Marisa Reyes,"'Patio Choice Yellow' cherry tomato, Solanum lycopersicum, is a annual determinate plant with round yellow summer fruit, 1 to 2 feet tall and wide, suitable for containers.",
garden-gate:180:p060:text:06,180,60,text,The Sensory Garden,Marisa Reyes,"'Seascape' strawberry, Fragaria x ananassa, is a perennial with white spring flowers and large red summer berries, strong disease resistance and evergreen foliage in warmer regions; 12 inches tall and 12 to 24 inches wide; USDA zones 4 to 9.",
garden-gate:180:p060:text:07,180,60,text,The Sensory Garden,Marisa Reyes,"'Cherry Stuffer' sweet pepper, Capsicum annuum, is a annual with 2-inch red summer fruits for snacking, stuffing or grilling, 24 to 32 inches tall and 28 inches wide.",
garden-gate:180:p060:image:01,180,60,image,The Sensory Garden,Marisa Reyes,Native garden photo of lettuce planted at the front of a mixed border for easy harvest.,
garden-gate:180:p060:image:02,180,60,image,The Sensory Garden,Marisa Reyes,Native plant photo of container-friendly strawberries or patio crops.,
garden-gate:180:p061:text:01,180,61,text,The Sensory Garden,Marisa Reyes,"Sound can come from rustling leaves, birdsong, bees, grasses moving in the breeze, flowing water, crunching gravel paths and wind chimes made of wood, metal or glass.",
garden-gate:180:p061:text:02,180,61,text,The Sensory Garden,Marisa Reyes,"Invite birds with feeders, nesting boxes, berry-producing plants such as viburnum and downy serviceberry, and fresh seed or fruit when natural food sources are scarce.",
garden-gate:180:p061:text:03,180,61,text,The Sensory Garden,Marisa Reyes,Hedges and fences can reduce unwanted road or neighbor noise while improving privacy. Outdoor speakers that resemble rocks can blend into seating areas or path edges.,
garden-gate:180:p061:text:04,180,61,text,The Sensory Garden,Marisa Reyes,"Honesty, Lunaria annua, is a perennial with coinlike dried seed pods that crackle in the breeze and purple spring flowers; 2 to 3 feet tall and 1 to 2 feet wide; USDA zones 5 to 9.",
garden-gate:180:p061:text:05,180,61,text,The Sensory Garden,Marisa Reyes,"Love-in-a-mist, Nigella damascena, is a annual with round horned seed capsules that rattle when shaken and blue, white or pink early-summer flowers; 18 to 24 inches tall and 12 to 18 inches wide.",
garden-gate:180:p061:text:06,180,61,text,The Sensory Garden,Marisa Reyes,"Quaking grass, Briza media, is a grass with hopslike purple-to-tan seedheads that quake or rattle in the wind and tiny green spring flowers; 2 to 3 feet tall and 1 to 2 feet wide; USDA zones 4 to 8.",
garden-gate:180:p061:image:01,180,61,image,The Sensory Garden,Marisa Reyes,Native garden photo of a gravel path and gate that add sound and texture to a sensory garden.,
garden-gate:180:p061:image:02,180,61,image,The Sensory Garden,Marisa Reyes,Native plant photo of love-in-a-mist seed capsules or another sound-making plant.,
garden-gate:180:p062:text:01,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,A freestanding deck at the back of a small 25-foot-wide yard creates a destination while remaining close enough to the house for convenience.,
garden-gate:180:p062:text:02,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Straight lines in the bed, pond and path give this shady backyard a clean contemporary look. Tender red Abyssinian bananas add tropical punch, while most of the planting is hardy perennials and shrubs.",
garden-gate:180:p062:text:03,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Contrasting texture and foliage color keep the tropical-flair garden interesting from spring through fall, with at least one colorful flower in bloom each season.",
garden-gate:180:p062:text:04,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,"A small pond next to the deck is a hidden treasure, barely visible from the house but audible and reflective once visitors are on the deck.",
garden-gate:180:p062:text:05,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,"A close privacy fence works better than a distant one, and a slightly taller structure adds enclosure, looks good from the house and gives some shelter from the elements.",
garden-gate:180:p062:text:06,180,62,text,Backyard Getaway with Tropical Flair,Eric Flynn,"The backyard getaway plant list includes smooth hydrangea 'Annabelle', Hosta montana 'Aureomarginata', hakonechloa 'Aureola', ligularia 'Britt-Marie Crawford', Hosta 'Autumn Frost', azalea 'Coral Bells', Japanese painted fern, red Abyssinian banana, umbrella palm and BIG Red Bronze Leaf begonia.",
garden-gate:180:p062:image:01,180,62,image,Backyard Getaway with Tropical Flair,Eric Flynn,"Native planting-plan diagram for a tropical-flair backyard getaway with deck, pond, path, privacy fence and labeled plant positions.",
garden-gate:180:p063:image:01,180,63,image,Backyard Getaway with Tropical Flair,Eric Flynn,"Native illustration of the tropical backyard getaway showing deck, pond, privacy structure, path and lush shade plantings.",
garden-gate:180:p063:text:01,180,63,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Use large concrete paving stones set in crushed limestone or granite for the path, shop restaurant-supply stores for sturdy stackable outdoor seating and set umbrella palm in a pot in the pond.",
garden-gate:180:p064:text:01,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"The flower show begins with rhododendrons in spring. In summer, smooth hydrangeas peak with hosta and ligularia flowers, while begonias bloom from planting until frost. Hydrangea blooms turn green and then papery brown by fall.",
garden-gate:180:p064:text:02,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,Cut smooth hydrangea stems back to 1 to 2 feet tall every spring because this species blooms on new wood. More new growth means more flowers.,
garden-gate:180:p064:text:03,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"In spring, cut or rake up dead foliage from hostas, ferns, ligularias and hakonechloas to make room for new growth.",
garden-gate:180:p064:text:04,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,Plant begonias after nighttime frost danger passes. Wait until overnight temperatures are about 50 degrees F before moving red Abyssinian bananas and umbrella palm outdoors.,
garden-gate:180:p064:text:05,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Smooth hydrangea, Hydrangea arborescens 'Annabelle', is a shrub with large white summer flowers that fade papery brown and persist through winter; full sun to part shade; 3 to 5 feet tall and 4 to 6 feet wide; cold hardy in USDA zones 3 to 9.",
garden-gate:180:p064:image:01,180,64,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of smooth hydrangea for the tropical-flair backyard getaway.,
garden-gate:180:p064:text:06,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Hosta 'Autumn Frost', Hosta 'Autumn Frost', is a perennial with purple midsummer flower spikes above white-and-green variegated foliage; part to full shade; 12 to 16 inches tall and 20 to 24 inches wide; USDA zones 3 to 8.",
garden-gate:180:p064:image:02,180,64,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of hosta 'autumn frost' for the tropical-flair backyard getaway.,
garden-gate:180:p064:text:07,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Azalea, Rhododendron 'Coral Bells', is a shrub with deep coral-pink late-spring blooms; part sun to part shade; 2 to 4 feet wide and 3 to 5 feet tall; USDA zones 6 to 9.",
garden-gate:180:p064:image:03,180,64,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of azalea for the tropical-flair backyard getaway.,
garden-gate:180:p064:text:08,180,64,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Japanese painted fern, Athyrium niponicum pictum, is a perennial with green-and-gray leaves and dark midribs all season; part to full shade; 12 to 18 inches tall and 18 to 24 inches wide; USDA zones 4 to 9.",
garden-gate:180:p064:image:04,180,64,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of japanese painted fern for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:01,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Hosta, Hosta montana 'Aureomarginata', is a perennial with pale lavender midsummer blooms and large green-and-chartreuse variegated leaves; part to full shade; 24 to 40 inches tall and 36 to 48 inches wide; USDA zones 3 to 8.",
garden-gate:180:p065:image:01,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of hosta for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:02,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Red Abyssinian banana, Ensete ventricosum 'Maurelii', is a tender bulb with bold red-and-green summer foliage; full sun to part shade; 5 to 20 feet tall and 6 to 8 feet wide; USDA zones 10 to 11.",
garden-gate:180:p065:image:02,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of red abyssinian banana for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:03,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Hakonechloa, Hakonechloa macra 'Aureola', is a perennial with late-summer yellow-green flower spikes over variegated foliage; full sun to part shade; 1 to 2 feet tall and wide; USDA zones 5 to 9.",
garden-gate:180:p065:image:03,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of hakonechloa for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:04,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Umbrella palm, Cyperus involucratus, is a tender perennial with showy umbrellalike bracts that are evergreen where hardy; full sun to part shade; 3 to 6 feet tall and wide; USDA zones 9 to 12.",
garden-gate:180:p065:image:04,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of umbrella palm for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:05,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Ligularia, Ligularia 'Britt-Marie Crawford', is a perennial with yellow daisy-shaped late-summer flowers and dark burgundy foliage; part to full shade; 3 to 4 feet tall and 2 to 3 feet wide; USDA zones 3 to 9.",
garden-gate:180:p065:image:05,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of ligularia for the tropical-flair backyard getaway.,
garden-gate:180:p065:text:06,180,65,text,Backyard Getaway with Tropical Flair,Eric Flynn,"Begonia, Begonia x benariensis BIG Red Bronze Leaf, is a tender perennial with red flowers and glossy dark leaves from spring through frost; full sun to part shade; 12 to 18 inches tall and wide; USDA zones 10 to 11.",
garden-gate:180:p065:image:06,180,65,image,Backyard Getaway with Tropical Flair,Eric Flynn,Native plant portrait photo of begonia for the tropical-flair backyard getaway.,
garden-gate:180:p066:text:01,180,66,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"Old picture frames can be upcycled outdoors as living art, herb-drying racks, hanging-basket accents, tray birdfeeders and garden signs.",
garden-gate:180:p066:text:02,180,66,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"For living art, fasten chicken wire or hardware cloth to a shadowbox frame, or build a 2-inch-deep box behind a regular frame, fill it with potting mix and plant succulents through the grid. Grow flat for up to four weeks before hanging vertically.",
garden-gate:180:p066:text:03,180,66,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"Water a vertical frame planter by laying it flat to water and drain, then rehanging it.",
garden-gate:180:p066:text:04,180,66,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"To make an herb-drying rack, replace frame glass with hardware cloth. Use 1/2-inch grids for large-leaf herbs such as basil and sage, or 1/4-inch grids for oregano and thyme.",
garden-gate:180:p066:text:05,180,66,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"A multilevel herb-drying rack can be made with graduated frame sizes suspended by chain, leaving about 3 inches between layers so leaves can be spread and collected.",
garden-gate:180:p066:image:01,180,66,image,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,Native project photo of a framed vertical succulent planter used as living garden art.,
garden-gate:180:p066:image:02,180,66,image,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,Native project illustration or photo of a framed multi-level herb-drying rack with hardware cloth.,
garden-gate:180:p067:text:01,180,67,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,A sturdy frame such as an old window can suspend a hanging basket and highlight the planting. The frame must be strong enough for the basket weight and wide enough for an eye bolt.,
garden-gate:180:p067:text:02,180,67,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"For a lightweight decorative frame, install a turnbuckle so the hardware carries the basket weight instead of the frame itself.",
garden-gate:180:p067:text:03,180,67,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"An upcycled tray birdfeeder can be made by replacing frame glass with mesh or screen that drains. Window screen works for small birdseed, while tight mesh or perforated metal works for mealworms or larger seed.",
garden-gate:180:p067:text:04,180,67,text,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,"For garden signs, keep glass or plastic in a small frame and show seed packets through it, or paint a reusable plant name or saying. Add waterproof corrugated plastic sign board in back and use dowels or metal stakes to hold it in the ground.",
garden-gate:180:p067:image:01,180,67,image,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,Native project photo of a hanging basket suspended within an old window or picture frame.,
garden-gate:180:p067:image:02,180,67,image,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,Native project photo of a framed tray birdfeeder with mesh or screen bottom.,
garden-gate:180:p067:image:03,180,67,image,5 Clever Ways to Use Frames in the Garden,Jennifer Howell,Native project photo of a framed garden sign made with a seed packet or painted label.,
garden-gate:180:p068:text:01,180,68,text,Q&A,,"Not all ornamental grasses are invasive, but some spread aggressively by seed or by roots and rhizomes. Problematic grasses include Amur silver grass, blue lyme grass, fountain grass, giant reed grass, Japanese blood grass, jubata grass, maiden grass and ravenna grass.",
garden-gate:180:p068:text:02,180,68,text,Q&A,,"A spore is the reproductive cell of nonflowering plants such as ferns, moss and fungi. It contains a nucleus but no embryo like a seed, yet can develop into a new plant.",
garden-gate:180:p068:text:03,180,68,text,Q&A,,"A moth orchid's oldest bottom leaf commonly turns yellow and withers as a new leaf forms at the plant center. Cut the yellow leaf off near the main stem; if more than one leaf yellows, overwatering may be the cause.",
garden-gate:180:p068:text:04,180,68,text,Q&A,,Moth orchids are often grown in coarse potting mix so roots get air and do not rot. Water a 4-inch pot with the equivalent of three melted ice cubes at room temperature once a week.,
garden-gate:180:p068:image:01,180,68,image,Q&A,,Native photo of fountain grass reseeded in a nearby lawn.,
garden-gate:180:p068:image:02,180,68,image,Q&A,,Native photo of a moth orchid with a yellowing bottom leaf.,
garden-gate:180:p069:text:01,180,69,text,Q&A,,A dwarf Alberta spruce can produce a vigorous shoot through genetic reversion to its original white spruce form. Prune the aggressive growth as close to the main trunk as possible and remove any resprouts.,
garden-gate:180:p069:text:02,180,69,text,Q&A,,"Leafy mistletoe mainly affects deciduous trees and rarely kills a healthy tree, while dwarf mistletoes are more aggressive, host-specific parasites of conifers and can kill stressed or unhealthy trees.",
garden-gate:180:p069:text:03,180,69,text,Q&A,,Dwarf mistletoes spread by sticky seeds that explode from pods and shoot 10 to 20 feet to neighboring trees. Removing the infested branch or the entire tree is the only control.,
garden-gate:180:p069:text:04,180,69,text,Q&A,,"Wild parsnip, Pastinaca sativa, is a biennial with shiny yellow-green compound leaves and flat yellow umbels on 4- to 6-foot stalks. Above-ground parts produce toxic sap that can cause severe blistering phytophotodermatitis.",
garden-gate:180:p069:text:05,180,69,text,Q&A,,"Control wild parsnip with strong skin and eye protection. Cut rosettes 1 to 2 inches below the surface with a sharp spade, remove flowers before seed set and burn seed heads if seeds have formed.",
garden-gate:180:p069:text:06,180,69,text,Q&A,,"If skin is exposed to wild parsnip sap, protect it from sunlight immediately, wash with warm water and mild soap, stay out of sunlight for a couple of days and see a doctor if the rash is severe.",
garden-gate:180:p069:image:01,180,69,image,Q&A,,Native photo of dwarf Alberta spruce genetic reversion growth emerging from the trunk.,
garden-gate:180:p069:image:02,180,69,image,Q&A,,Native photo of Eastern dwarf mistletoe hidden among evergreen needles.,
garden-gate:180:p069:image:03,180,69,image,Q&A,,Native weed-watch photo of wild parsnip flowers and leaves for identification.,
garden-gate:180:p070:text:01,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Cinnamon fern adds charm to shade gardens with spring fiddleheads, cinnamon-colored spore spikes and arching yellow-green fronds that reach 2 to 3 feet and mature gold and orange in fall.",
garden-gate:180:p070:text:02,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Native to North and Central America, cinnamon fern gradually spreads into a lush green backdrop for shade borders, woodland gardens and pond or water-feature edges.",
garden-gate:180:p070:text:03,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Grow cinnamon fern in part to full shade and rich, moist to wet soil. Start with nursery plants, amend planting soil with 1 to 2 inches of compost and keep soil consistently damp.",
garden-gate:180:p070:text:04,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Divide cinnamon fern every three to four years in spring, especially when the cinnamon spikes become smaller and the center stops producing new growth.",
garden-gate:180:p070:text:05,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Cinnamon fern needs no pruning. Remove dead or damaged leaves as needed, leave spent fronds for winter mulch and root protection, then clean up remaining material in spring.",
garden-gate:180:p070:text:06,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"Cinnamon fern, Osmundastrum cinnamomeum, is a perennial with arching yellow-green summer fronds that turn gold and orange in fall. Grow it in part to full shade and rich, moist to wet soil; plants reach 2 to 3 feet tall and wide and are cold hardy in USDA zones 3 to 9.",
garden-gate:180:p070:text:07,180,70,text,Timeless Shade Garden Beauty,Marisa Reyes,"The Midsummer Flair shade combination pairs cinnamon fern with 'Blue Mouse Ears' hosta, 'All Gold' hakonechloa and 'Amethyst' astilbe for plumes, fine-textured fronds, golden movement and blue-green ground cover.",
garden-gate:180:p070:image:01,180,70,image,Timeless Shade Garden Beauty,Marisa Reyes,"Native illustration of a Midsummer Flair shade combination with cinnamon fern, hosta, hakonechloa and astilbe.",
garden-gate:180:p071:image:01,180,71,image,Timeless Shade Garden Beauty,Marisa Reyes,Native photo of cinnamon fern with upright cinnamon-colored fertile fronds in a shade garden.,
garden-gate:180:p072:text:01,180,72,text,Put the Garden to Bed,,"Whether to cut back perennials in fall depends on reseeding, pests, winter interest and winter survival.",
garden-gate:180:p072:text:02,180,72,text,Put the Garden to Bed,,"Cut back or deadhead notorious reseeders such as black-eyed Susan, coneflower, hollyhock, sea oats and tickseed if you do not want unpredictable seedlings crowding the original plants.",
garden-gate:180:p072:text:03,180,72,text,Put the Garden to Bed,,"Cut pest- or disease-prone perennials such as bee balm, blackberry lily, garden phlox, iris and peony to the ground, then bury or remove the foliage because home compost piles may not kill disease organisms.",
garden-gate:180:p072:text:04,180,72,text,Put the Garden to Bed,,"Leave perennials such as epimedium, false indigo, hellebore, switchgrass and tall sedum standing for evergreen foliage, seedheads, branching structure, winter interest and bird food.",
garden-gate:180:p072:text:05,180,72,text,Put the Garden to Bed,,"Wait until spring to cut back plants such as burnet, butterfly bush, clematis, coral bells and milkweed because they look better after winter-dieback decisions or survive better if not cut in fall.",
garden-gate:180:p072:image:01,180,72,image,Put the Garden to Bed,,Native bonus-article photo of yellow fall leaves or peony foliage used in fall cutback guidance.,
garden-gate:180:p073:text:01,180,73,text,Put the Garden to Bed,,"Recycle old plastic shower curtains as drop cloths in vehicles when hauling compost or mulch, or lay one on the ground while raking leaves and drag the debris to the compost pile.",
garden-gate:180:p073:text:02,180,73,text,Put the Garden to Bed,,"For one-person leaf bagging, loop a drawstring plastic bag over wheelbarrow handles so the bag stays open while both hands rake and scoop leaves.",
garden-gate:180:p073:text:03,180,73,text,Put the Garden to Bed,,Use a small child's plastic garden rake to clean leaves from window wells because the head fits into corners and the handle reduces kneeling.,
garden-gate:180:p073:text:04,180,73,text,Put the Garden to Bed,,"Before leaves fall, spread black plastic bird netting over low evergreens such as 'Blue Rug' juniper and pin it with forked twigs. After trees are bare, drag off the netting and leaves together.",
garden-gate:180:p073:text:05,180,73,text,Put the Garden to Bed,,Bundle torch lily foliage and tie it in place rather than cutting it back in fall. This keeps winter moisture out of the crown and reduces rot.,
garden-gate:180:p073:text:06,180,73,text,Put the Garden to Bed,,"Use a rigid garden or bow rake for spreading mulch and smoothing soil. Use a springy leaf rake of metal, plastic or bamboo for gathering leaves without tearing up grass.",
garden-gate:180:p073:image:01,180,73,image,Put the Garden to Bed,,"Native technique illustration showing fall raking tools, shower-curtain cleanup, leaf bagging, window-well rake, netting and tied torch lily foliage.",
garden-gate:180:p074:text:01,180,74,text,Put the Garden to Bed,,Evergreen branches from pruning or a recycled Christmas tree make an airy winter blanket for perennials. Lay branches in a crisscross pattern and weave stems together so they do not blow away.,
garden-gate:180:p074:text:02,180,74,text,Put the Garden to Bed,,"Evergreen branches moderate soil temperature fluctuations, hold snow, keep leaves or other mulch from blowing away and do not pack down tightly enough to smother crowns.",
garden-gate:180:p074:text:03,180,74,text,Put the Garden to Bed,,"Use evergreen branches after the ground freezes, from late November to midwinter, then remove them when spring warms.",
garden-gate:180:p074:text:04,180,74,text,Put the Garden to Bed,,"Evergreen branches are useful over tap-rooted or shallow-rooted perennials that may heave, marginally hardy perennials, evergreen perennials such as heaths and heathers, mounded roses and snow-covered beds that need shade to keep snow insulating longer.",
garden-gate:180:p074:text:05,180,74,text,Put the Garden to Bed,,"Annuals can be composted in place by digging them up in fall, turning them under and chopping stems with a shovel. Leave the soil rough so it holds moisture rather than compacting it smooth.",
garden-gate:180:p074:text:06,180,74,text,Put the Garden to Bed,,"Do not compost annuals in place if they were diseased, harbored insects or may reseed problematically. Pull those plants and send them away with yard waste.",
garden-gate:180:p074:image:01,180,74,image,Put the Garden to Bed,,Native photo of evergreen branches used as winter mulch over perennials.,
garden-gate:180:p074:image:02,180,74,image,Put the Garden to Bed,,Native technique photo of annuals turned under in place to compost and add organic matter.,
garden-gate:180:p075:text:01,180,75,text,Put the Garden to Bed,,Fall is a good time to remove weeds before they become a bigger spring problem. A weed is any plant growing where you do not want it.,
garden-gate:180:p075:text:02,180,75,text,Put the Garden to Bed,,"For mature weeds such as curly dock, use a shovel to pry the plant out and remove all roots. Wet soil makes roots easier to pull.",
garden-gate:180:p075:text:03,180,75,text,Put the Garden to Bed,,"For spreading or low-growing weeds, use a hoe nearly parallel to the soil to scrape them off. Chopping too deeply can bring more weed seeds to the surface.",
garden-gate:180:p075:text:04,180,75,text,Put the Garden to Bed,,"Scale insects are small sap-sucking pests with waxy armor that feed on many woody plants. In small numbers they weaken plants, and in large numbers they can kill them.",
garden-gate:180:p075:text:05,180,75,text,Put the Garden to Bed,,Sooty mold on leaves may reveal scale infestations because the fungus grows on honeydew excreted by scale insects.,
garden-gate:180:p075:text:06,180,75,text,Put the Garden to Bed,,"For heavy scale infestations, prune affected branches, knock some insects off with a high-pressure jet of water, then spray horticultural oil until it drips from branches. A second spray in early spring before leaves emerge may be needed.",
garden-gate:180:p075:text:07,180,75,text,Put the Garden to Bed,,"Scale-susceptible woody plants include boxwood, camellia, dogwood, euonymus, hibiscus, holly, lilac, magnolia, mugo pine and viburnum.",
garden-gate:180:p075:image:01,180,75,image,Put the Garden to Bed,,Native weed-control photo showing curly dock or another mature weed dug out with a shovel.,
garden-gate:180:p075:image:02,180,75,image,Put the Garden to Bed,,Native weed-control photo showing a hoe scraping low-growing weeds from the soil surface.,
garden-gate:180:p075:image:03,180,75,image,Put the Garden to Bed,,Native pest-watch photo of scale insects on euonymus or another woody plant.,
garden-gate:180:p076:text:01,180,76,text,Regional Tips,,"Early fall tasks include photographing successes and problem areas, planting cold-tolerant annuals, refreshing containers, buying and storing spring bulbs, planting bargain trees, shrubs and perennials, feeding the lawn, dividing late-spring and summer bloomers and treating insect problems.",
garden-gate:180:p076:text:02,180,76,text,Regional Tips,,"Midfall tasks include raking and composting leaves, cleaning dried debris, putting out bird feeders, planting and watering trees and shrubs, mowing one last time, bringing houseplants in before nights dip into the 50s, harvesting last produce, spreading compost and planting spring bulbs.",
garden-gate:180:p076:text:03,180,76,text,Regional Tips,,"Late-fall tasks include washing and storing containers, protecting trees and shrubs, sharpening and storing tools, mulching new or heaving-prone perennials, draining hoses, storing or heating birdbaths, using garden-friendly deicer and ordering plants for next year.",
garden-gate:180:p076:image:01,180,76,image,Regional Tips,,"Native seasonal checklist illustrations for early fall, midfall and late fall garden tasks.",
garden-gate:180:p077:text:01,180,77,text,Regional Tips,,"Northwest gardeners can trap root weevils under rhododendrons, yews and hemlocks with folded burlap, then remove the hidden weevils before evening feeding. Sticky barriers and parasitic nematodes also help.",
garden-gate:180:p077:text:02,180,77,text,Regional Tips,,Northwest gardeners should prepare for slugs as wet weather begins. Handpick small populations or use bait and traps for larger populations.,
garden-gate:180:p077:text:03,180,77,text,Regional Tips,,Northwest gardeners can cover compost piles during rainy months with plastic or a tarp so piles stay moist but not too wet to heat and decompose.,
garden-gate:180:p077:text:04,180,77,text,Regional Tips,,"Northwest gardeners can overwinter tender fuchsias after a light frost by cutting plants to 6 to 8 inches and storing them cool and frost-free, watering every two or three weeks and bringing them into light in early February.",
